Object, API Field Name,IsCustom,npsp field
contenthubrepository,Id,FALSE,FALSE
contenthubrepository,CreatedDate,FALSE,FALSE
contenthubrepository,CreatedById,FALSE,FALSE
contenthubrepository,LastModifiedDate,FALSE,FALSE
contenthubrepository,LastModifiedById,FALSE,FALSE
contenthubrepository,SystemModstamp,FALSE,FALSE
contenthubrepository,IsDeleted,FALSE,FALSE
contenthubrepository,DeveloperName,FALSE,FALSE
contenthubrepository,MasterLabel,FALSE,FALSE
contenthubrepository,Type,FALSE,FALSE
contract,Id,FALSE,FALSE
contract,AccountId,FALSE,FALSE
contract,Pricebook2Id,FALSE,FALSE
contract,OwnerExpirationNotice,FALSE,FALSE
contract,StartDate,FALSE,FALSE
contract,EndDate,FALSE,FALSE
contract,BillingStreet,FALSE,FALSE
contract,BillingCity,FALSE,FALSE
contract,BillingState,FALSE,FALSE
contract,BillingPostalCode,FALSE,FALSE
contract,BillingCountry,FALSE,FALSE
contract,BillingLatitude,FALSE,FALSE
contract,BillingLongitude,FALSE,FALSE
contract,BillingGeocodeAccuracy,FALSE,FALSE
contract,BillingAddress,FALSE,FALSE
contract,ShippingStreet,FALSE,FALSE
contract,ShippingCity,FALSE,FALSE
contract,ShippingState,FALSE,FALSE
contract,ShippingPostalCode,FALSE,FALSE
contract,ShippingCountry,FALSE,FALSE
contract,ShippingLatitude,FALSE,FALSE
contract,ShippingLongitude,FALSE,FALSE
contract,ShippingGeocodeAccuracy,FALSE,FALSE
contract,ShippingAddress,FALSE,FALSE
contract,ContractTerm,FALSE,FALSE
contract,OwnerId,FALSE,FALSE
contract,Status,FALSE,FALSE
contract,CompanySignedId,FALSE,FALSE
contract,CompanySignedDate,FALSE,FALSE
contract,CustomerSignedId,FALSE,FALSE
contract,CustomerSignedTitle,FALSE,FALSE
contract,CustomerSignedDate,FALSE,FALSE
contract,SpecialTerms,FALSE,FALSE
contract,ActivatedById,FALSE,FALSE
contract,ActivatedDate,FALSE,FALSE
contract,StatusCode,FALSE,FALSE
contract,Description,FALSE,FALSE
contract,Name,FALSE,FALSE
contract,IsDeleted,FALSE,FALSE
contract,ContractNumber,FALSE,FALSE
contract,LastApprovedDate,FALSE,FALSE
contract,CreatedDate,FALSE,FALSE
contract,CreatedById,FALSE,FALSE
contract,LastModifiedDate,FALSE,FALSE
contract,LastModifiedById,FALSE,FALSE
contract,SystemModstamp,FALSE,FALSE
contract,LastActivityDate,FALSE,FALSE
contract,LastViewedDate,FALSE,FALSE
contract,LastReferencedDate,FALSE,FALSE
contracthistory,Id,FALSE,FALSE
contracthistory,IsDeleted,FALSE,FALSE
contracthistory,ContractId,FALSE,FALSE
contracthistory,CreatedById,FALSE,FALSE
contracthistory,CreatedDate,FALSE,FALSE
contracthistory,Field,FALSE,FALSE
contracthistory,DataType,FALSE,FALSE
contracthistory,OldValue,FALSE,FALSE
contracthistory,NewValue,FALSE,FALSE
contractfeed,Id,FALSE,FALSE
contractfeed,ParentId,FALSE,FALSE
contractfeed,Type,FALSE,FALSE
contractfeed,CreatedById,FALSE,FALSE
contractfeed,CreatedDate,FALSE,FALSE
contractfeed,IsDeleted,FALSE,FALSE
contractfeed,LastModifiedDate,FALSE,FALSE
contractfeed,SystemModstamp,FALSE,FALSE
contractfeed,CommentCount,FALSE,FALSE
contractfeed,LikeCount,FALSE,FALSE
contractfeed,Title,FALSE,FALSE
contractfeed,Body,FALSE,FALSE
contractfeed,LinkUrl,FALSE,FALSE
contractfeed,IsRichText,FALSE,FALSE
contractfeed,RelatedRecordId,FALSE,FALSE
contractfeed,InsertedById,FALSE,FALSE
contractfeed,NetworkScope,FALSE,FALSE
contractfeed,Visibility,FALSE,FALSE
contractfeed,BestCommentId,FALSE,FALSE
contractchangeevent,Id,FALSE,FALSE
contractchangeevent,ReplayId,FALSE,FALSE
contractchangeevent,ChangeEventHeader,FALSE,FALSE
contractchangeevent,AccountId,FALSE,FALSE
contractchangeevent,Pricebook2Id,FALSE,FALSE
contractchangeevent,OwnerExpirationNotice,FALSE,FALSE
contractchangeevent,StartDate,FALSE,FALSE
contractchangeevent,EndDate,FALSE,FALSE
contractchangeevent,BillingStreet,FALSE,FALSE
contractchangeevent,BillingCity,FALSE,FALSE
contractchangeevent,BillingState,FALSE,FALSE
contractchangeevent,BillingPostalCode,FALSE,FALSE
contractchangeevent,BillingCountry,FALSE,FALSE
contractchangeevent,BillingLatitude,FALSE,FALSE
contractchangeevent,BillingLongitude,FALSE,FALSE
contractchangeevent,BillingGeocodeAccuracy,FALSE,FALSE
contractchangeevent,BillingAddress,FALSE,FALSE
contractchangeevent,ShippingStreet,FALSE,FALSE
contractchangeevent,ShippingCity,FALSE,FALSE
contractchangeevent,ShippingState,FALSE,FALSE
contractchangeevent,ShippingPostalCode,FALSE,FALSE
contractchangeevent,ShippingCountry,FALSE,FALSE
contractchangeevent,ShippingLatitude,FALSE,FALSE
contractchangeevent,ShippingLongitude,FALSE,FALSE
contractchangeevent,ShippingGeocodeAccuracy,FALSE,FALSE
contractchangeevent,ShippingAddress,FALSE,FALSE
contractchangeevent,ContractTerm,FALSE,FALSE
contractchangeevent,OwnerId,FALSE,FALSE
contractchangeevent,Status,FALSE,FALSE
contractchangeevent,CompanySignedId,FALSE,FALSE
contractchangeevent,CompanySignedDate,FALSE,FALSE
contractchangeevent,CustomerSignedId,FALSE,FALSE
contractchangeevent,CustomerSignedTitle,FALSE,FALSE
contractchangeevent,CustomerSignedDate,FALSE,FALSE
contractchangeevent,SpecialTerms,FALSE,FALSE
contractchangeevent,ActivatedById,FALSE,FALSE
contractchangeevent,ActivatedDate,FALSE,FALSE
contractchangeevent,StatusCode,FALSE,FALSE
contractchangeevent,Description,FALSE,FALSE
contractchangeevent,Name,FALSE,FALSE
contractchangeevent,ContractNumber,FALSE,FALSE
contractchangeevent,LastApprovedDate,FALSE,FALSE
contractchangeevent,CreatedDate,FALSE,FALSE
contractchangeevent,CreatedById,FALSE,FALSE
contractchangeevent,LastModifiedDate,FALSE,FALSE
contractchangeevent,LastModifiedById,FALSE,FALSE
order,Id,FALSE,FALSE
order,OwnerId,FALSE,FALSE
order,ContractId,FALSE,FALSE
order,AccountId,FALSE,FALSE
order,Pricebook2Id,FALSE,FALSE
order,OriginalOrderId,FALSE,FALSE
order,OpportunityId,FALSE,FALSE
order,EffectiveDate,FALSE,FALSE
order,EndDate,FALSE,FALSE
order,IsReductionOrder,FALSE,FALSE
order,Status,FALSE,FALSE
order,Description,FALSE,FALSE
order,CustomerAuthorizedById,FALSE,FALSE
order,CustomerAuthorizedDate,FALSE,FALSE
order,CompanyAuthorizedById,FALSE,FALSE
order,CompanyAuthorizedDate,FALSE,FALSE
order,Type,FALSE,FALSE
order,BillingStreet,FALSE,FALSE
order,BillingCity,FALSE,FALSE
order,BillingState,FALSE,FALSE
order,BillingPostalCode,FALSE,FALSE
order,BillingCountry,FALSE,FALSE
order,BillingLatitude,FALSE,FALSE
order,BillingLongitude,FALSE,FALSE
order,BillingGeocodeAccuracy,FALSE,FALSE
order,BillingAddress,FALSE,FALSE
order,ShippingStreet,FALSE,FALSE
order,ShippingCity,FALSE,FALSE
order,ShippingState,FALSE,FALSE
order,ShippingPostalCode,FALSE,FALSE
order,ShippingCountry,FALSE,FALSE
order,ShippingLatitude,FALSE,FALSE
order,ShippingLongitude,FALSE,FALSE
order,ShippingGeocodeAccuracy,FALSE,FALSE
order,ShippingAddress,FALSE,FALSE
order,Name,FALSE,FALSE
order,PoDate,FALSE,FALSE
order,PoNumber,FALSE,FALSE
order,OrderReferenceNumber,FALSE,FALSE
order,BillToContactId,FALSE,FALSE
order,ShipToContactId,FALSE,FALSE
order,ActivatedDate,FALSE,FALSE
order,ActivatedById,FALSE,FALSE
order,StatusCode,FALSE,FALSE
order,OrderNumber,FALSE,FALSE
order,TotalAmount,FALSE,FALSE
order,CreatedDate,FALSE,FALSE
order,CreatedById,FALSE,FALSE
order,LastModifiedDate,FALSE,FALSE
order,LastModifiedById,FALSE,FALSE
order,IsDeleted,FALSE,FALSE
order,SystemModstamp,FALSE,FALSE
order,LastViewedDate,FALSE,FALSE
order,LastReferencedDate,FALSE,FALSE
ordershare,Id,FALSE,FALSE
ordershare,OrderId,FALSE,FALSE
ordershare,UserOrGroupId,FALSE,FALSE
ordershare,OrderAccessLevel,FALSE,FALSE
ordershare,RowCause,FALSE,FALSE
ordershare,LastModifiedDate,FALSE,FALSE
ordershare,LastModifiedById,FALSE,FALSE
ordershare,IsDeleted,FALSE,FALSE
orderhistory,Id,FALSE,FALSE
orderhistory,IsDeleted,FALSE,FALSE
orderhistory,OrderId,FALSE,FALSE
orderhistory,CreatedById,FALSE,FALSE
orderhistory,CreatedDate,FALSE,FALSE
orderhistory,Field,FALSE,FALSE
orderhistory,DataType,FALSE,FALSE
orderhistory,OldValue,FALSE,FALSE
orderhistory,NewValue,FALSE,FALSE
orderfeed,Id,FALSE,FALSE
orderfeed,ParentId,FALSE,FALSE
orderfeed,Type,FALSE,FALSE
orderfeed,CreatedById,FALSE,FALSE
orderfeed,CreatedDate,FALSE,FALSE
orderfeed,IsDeleted,FALSE,FALSE
orderfeed,LastModifiedDate,FALSE,FALSE
orderfeed,SystemModstamp,FALSE,FALSE
orderfeed,CommentCount,FALSE,FALSE
orderfeed,LikeCount,FALSE,FALSE
orderfeed,Title,FALSE,FALSE
orderfeed,Body,FALSE,FALSE
orderfeed,LinkUrl,FALSE,FALSE
orderfeed,IsRichText,FALSE,FALSE
orderfeed,RelatedRecordId,FALSE,FALSE
orderfeed,InsertedById,FALSE,FALSE
orderfeed,NetworkScope,FALSE,FALSE
orderfeed,Visibility,FALSE,FALSE
orderfeed,BestCommentId,FALSE,FALSE
orderchangeevent,Id,FALSE,FALSE
orderchangeevent,ReplayId,FALSE,FALSE
orderchangeevent,ChangeEventHeader,FALSE,FALSE
orderchangeevent,OwnerId,FALSE,FALSE
orderchangeevent,ContractId,FALSE,FALSE
orderchangeevent,AccountId,FALSE,FALSE
orderchangeevent,Pricebook2Id,FALSE,FALSE
orderchangeevent,OriginalOrderId,FALSE,FALSE
orderchangeevent,OpportunityId,FALSE,FALSE
orderchangeevent,EffectiveDate,FALSE,FALSE
orderchangeevent,EndDate,FALSE,FALSE
orderchangeevent,IsReductionOrder,FALSE,FALSE
orderchangeevent,Status,FALSE,FALSE
orderchangeevent,Description,FALSE,FALSE
orderchangeevent,CustomerAuthorizedById,FALSE,FALSE
orderchangeevent,CustomerAuthorizedDate,FALSE,FALSE
orderchangeevent,CompanyAuthorizedById,FALSE,FALSE
orderchangeevent,CompanyAuthorizedDate,FALSE,FALSE
orderchangeevent,Type,FALSE,FALSE
orderchangeevent,BillingStreet,FALSE,FALSE
orderchangeevent,BillingCity,FALSE,FALSE
orderchangeevent,BillingState,FALSE,FALSE
orderchangeevent,BillingPostalCode,FALSE,FALSE
orderchangeevent,BillingCountry,FALSE,FALSE
orderchangeevent,BillingLatitude,FALSE,FALSE
orderchangeevent,BillingLongitude,FALSE,FALSE
orderchangeevent,BillingGeocodeAccuracy,FALSE,FALSE
orderchangeevent,BillingAddress,FALSE,FALSE
orderchangeevent,ShippingStreet,FALSE,FALSE
orderchangeevent,ShippingCity,FALSE,FALSE
orderchangeevent,ShippingState,FALSE,FALSE
orderchangeevent,ShippingPostalCode,FALSE,FALSE
orderchangeevent,ShippingCountry,FALSE,FALSE
orderchangeevent,ShippingLatitude,FALSE,FALSE
orderchangeevent,ShippingLongitude,FALSE,FALSE
orderchangeevent,ShippingGeocodeAccuracy,FALSE,FALSE
orderchangeevent,ShippingAddress,FALSE,FALSE
orderchangeevent,Name,FALSE,FALSE
orderchangeevent,PoDate,FALSE,FALSE
orderchangeevent,PoNumber,FALSE,FALSE
orderchangeevent,OrderReferenceNumber,FALSE,FALSE
orderchangeevent,BillToContactId,FALSE,FALSE
orderchangeevent,ShipToContactId,FALSE,FALSE
orderchangeevent,ActivatedDate,FALSE,FALSE
orderchangeevent,ActivatedById,FALSE,FALSE
orderchangeevent,StatusCode,FALSE,FALSE
orderchangeevent,OrderNumber,FALSE,FALSE
orderchangeevent,TotalAmount,FALSE,FALSE
orderchangeevent,CreatedDate,FALSE,FALSE
orderchangeevent,CreatedById,FALSE,FALSE
orderchangeevent,LastModifiedDate,FALSE,FALSE
orderchangeevent,LastModifiedById,FALSE,FALSE
orderitem,Id,FALSE,FALSE
orderitem,Product2Id,FALSE,FALSE
orderitem,IsDeleted,FALSE,FALSE
orderitem,OrderId,FALSE,FALSE
orderitem,PricebookEntryId,FALSE,FALSE
orderitem,OriginalOrderItemId,FALSE,FALSE
orderitem,AvailableQuantity,FALSE,FALSE
orderitem,Quantity,FALSE,FALSE
orderitem,UnitPrice,FALSE,FALSE
orderitem,ListPrice,FALSE,FALSE
orderitem,TotalPrice,FALSE,FALSE
orderitem,ServiceDate,FALSE,FALSE
orderitem,EndDate,FALSE,FALSE
orderitem,Description,FALSE,FALSE
orderitem,CreatedDate,FALSE,FALSE
orderitem,CreatedById,FALSE,FALSE
orderitem,LastModifiedDate,FALSE,FALSE
orderitem,LastModifiedById,FALSE,FALSE
orderitem,SystemModstamp,FALSE,FALSE
orderitem,OrderItemNumber,FALSE,FALSE
orderitemhistory,Id,FALSE,FALSE
orderitemhistory,IsDeleted,FALSE,FALSE
orderitemhistory,OrderItemId,FALSE,FALSE
orderitemhistory,CreatedById,FALSE,FALSE
orderitemhistory,CreatedDate,FALSE,FALSE
orderitemhistory,Field,FALSE,FALSE
orderitemhistory,DataType,FALSE,FALSE
orderitemhistory,OldValue,FALSE,FALSE
orderitemhistory,NewValue,FALSE,FALSE
orderitemfeed,Id,FALSE,FALSE
orderitemfeed,ParentId,FALSE,FALSE
orderitemfeed,Type,FALSE,FALSE
orderitemfeed,CreatedById,FALSE,FALSE
orderitemfeed,CreatedDate,FALSE,FALSE
orderitemfeed,IsDeleted,FALSE,FALSE
orderitemfeed,LastModifiedDate,FALSE,FALSE
orderitemfeed,SystemModstamp,FALSE,FALSE
orderitemfeed,CommentCount,FALSE,FALSE
orderitemfeed,LikeCount,FALSE,FALSE
orderitemfeed,Title,FALSE,FALSE
orderitemfeed,Body,FALSE,FALSE
orderitemfeed,LinkUrl,FALSE,FALSE
orderitemfeed,IsRichText,FALSE,FALSE
orderitemfeed,RelatedRecordId,FALSE,FALSE
orderitemfeed,InsertedById,FALSE,FALSE
orderitemfeed,NetworkScope,FALSE,FALSE
orderitemfeed,Visibility,FALSE,FALSE
orderitemfeed,BestCommentId,FALSE,FALSE
orderitemchangeevent,Id,FALSE,FALSE
orderitemchangeevent,ReplayId,FALSE,FALSE
orderitemchangeevent,ChangeEventHeader,FALSE,FALSE
orderitemchangeevent,OrderId,FALSE,FALSE
orderitemchangeevent,PricebookEntryId,FALSE,FALSE
orderitemchangeevent,OriginalOrderItemId,FALSE,FALSE
orderitemchangeevent,AvailableQuantity,FALSE,FALSE
orderitemchangeevent,Quantity,FALSE,FALSE
orderitemchangeevent,UnitPrice,FALSE,FALSE
orderitemchangeevent,ListPrice,FALSE,FALSE
orderitemchangeevent,ServiceDate,FALSE,FALSE
orderitemchangeevent,EndDate,FALSE,FALSE
orderitemchangeevent,Description,FALSE,FALSE
orderitemchangeevent,CreatedDate,FALSE,FALSE
orderitemchangeevent,CreatedById,FALSE,FALSE
orderitemchangeevent,LastModifiedDate,FALSE,FALSE
orderitemchangeevent,LastModifiedById,FALSE,FALSE
orderitemchangeevent,OrderItemNumber,FALSE,FALSE
contractcontactrole,Id,FALSE,FALSE
contractcontactrole,ContractId,FALSE,FALSE
contractcontactrole,ContactId,FALSE,FALSE
contractcontactrole,Role,FALSE,FALSE
contractcontactrole,IsPrimary,FALSE,FALSE
contractcontactrole,CreatedDate,FALSE,FALSE
contractcontactrole,CreatedById,FALSE,FALSE
contractcontactrole,LastModifiedDate,FALSE,FALSE
contractcontactrole,LastModifiedById,FALSE,FALSE
contractcontactrole,SystemModstamp,FALSE,FALSE
contractcontactrole,IsDeleted,FALSE,FALSE
opportunitystage,Id,FALSE,FALSE
opportunitystage,MasterLabel,FALSE,FALSE
opportunitystage,ApiName,FALSE,FALSE
opportunitystage,IsActive,FALSE,FALSE
opportunitystage,SortOrder,FALSE,FALSE
opportunitystage,IsClosed,FALSE,FALSE
opportunitystage,IsWon,FALSE,FALSE
opportunitystage,ForecastCategory,FALSE,FALSE
opportunitystage,ForecastCategoryName,FALSE,FALSE
opportunitystage,DefaultProbability,FALSE,FALSE
opportunitystage,Description,FALSE,FALSE
opportunitystage,CreatedById,FALSE,FALSE
opportunitystage,CreatedDate,FALSE,FALSE
opportunitystage,LastModifiedById,FALSE,FALSE
opportunitystage,LastModifiedDate,FALSE,FALSE
opportunitystage,SystemModstamp,FALSE,FALSE
leadstatus,Id,FALSE,FALSE
leadstatus,MasterLabel,FALSE,FALSE
leadstatus,ApiName,FALSE,FALSE
leadstatus,SortOrder,FALSE,FALSE
leadstatus,IsDefault,FALSE,FALSE
leadstatus,IsConverted,FALSE,FALSE
leadstatus,CreatedById,FALSE,FALSE
leadstatus,CreatedDate,FALSE,FALSE
leadstatus,LastModifiedById,FALSE,FALSE
leadstatus,LastModifiedDate,FALSE,FALSE
leadstatus,SystemModstamp,FALSE,FALSE
casestatus,Id,FALSE,FALSE
casestatus,MasterLabel,FALSE,FALSE
casestatus,ApiName,FALSE,FALSE
casestatus,SortOrder,FALSE,FALSE
casestatus,IsDefault,FALSE,FALSE
casestatus,IsClosed,FALSE,FALSE
casestatus,CreatedById,FALSE,FALSE
casestatus,CreatedDate,FALSE,FALSE
casestatus,LastModifiedById,FALSE,FALSE
casestatus,LastModifiedDate,FALSE,FALSE
casestatus,SystemModstamp,FALSE,FALSE
solutionstatus,Id,FALSE,FALSE
solutionstatus,MasterLabel,FALSE,FALSE
solutionstatus,ApiName,FALSE,FALSE
solutionstatus,SortOrder,FALSE,FALSE
solutionstatus,IsDefault,FALSE,FALSE
solutionstatus,IsReviewed,FALSE,FALSE
solutionstatus,CreatedById,FALSE,FALSE
solutionstatus,CreatedDate,FALSE,FALSE
solutionstatus,LastModifiedById,FALSE,FALSE
solutionstatus,LastModifiedDate,FALSE,FALSE
solutionstatus,SystemModstamp,FALSE,FALSE
partnerrole,Id,FALSE,FALSE
partnerrole,MasterLabel,FALSE,FALSE
partnerrole,ApiName,FALSE,FALSE
partnerrole,SortOrder,FALSE,FALSE
partnerrole,ReverseRole,FALSE,FALSE
partnerrole,CreatedById,FALSE,FALSE
partnerrole,CreatedDate,FALSE,FALSE
partnerrole,LastModifiedById,FALSE,FALSE
partnerrole,LastModifiedDate,FALSE,FALSE
partnerrole,SystemModstamp,FALSE,FALSE
taskpriority,Id,FALSE,FALSE
taskpriority,MasterLabel,FALSE,FALSE
taskpriority,ApiName,FALSE,FALSE
taskpriority,SortOrder,FALSE,FALSE
taskpriority,IsDefault,FALSE,FALSE
taskpriority,IsHighPriority,FALSE,FALSE
taskpriority,CreatedById,FALSE,FALSE
taskpriority,CreatedDate,FALSE,FALSE
taskpriority,LastModifiedById,FALSE,FALSE
taskpriority,LastModifiedDate,FALSE,FALSE
taskpriority,SystemModstamp,FALSE,FALSE
taskstatus,Id,FALSE,FALSE
taskstatus,MasterLabel,FALSE,FALSE
taskstatus,ApiName,FALSE,FALSE
taskstatus,SortOrder,FALSE,FALSE
taskstatus,IsDefault,FALSE,FALSE
taskstatus,IsClosed,FALSE,FALSE
taskstatus,CreatedById,FALSE,FALSE
taskstatus,CreatedDate,FALSE,FALSE
taskstatus,LastModifiedById,FALSE,FALSE
taskstatus,LastModifiedDate,FALSE,FALSE
taskstatus,SystemModstamp,FALSE,FALSE
contractstatus,Id,FALSE,FALSE
contractstatus,MasterLabel,FALSE,FALSE
contractstatus,ApiName,FALSE,FALSE
contractstatus,SortOrder,FALSE,FALSE
contractstatus,IsDefault,FALSE,FALSE
contractstatus,StatusCode,FALSE,FALSE
contractstatus,CreatedById,FALSE,FALSE
contractstatus,CreatedDate,FALSE,FALSE
contractstatus,LastModifiedById,FALSE,FALSE
contractstatus,LastModifiedDate,FALSE,FALSE
contractstatus,SystemModstamp,FALSE,FALSE
recordtype,Id,FALSE,FALSE
recordtype,Name,FALSE,FALSE
recordtype,DeveloperName,FALSE,FALSE
recordtype,NamespacePrefix,FALSE,FALSE
recordtype,Description,FALSE,FALSE
recordtype,BusinessProcessId,FALSE,FALSE
recordtype,SobjectType,FALSE,FALSE
recordtype,IsActive,FALSE,FALSE
recordtype,CreatedById,FALSE,FALSE
recordtype,CreatedDate,FALSE,FALSE
recordtype,LastModifiedById,FALSE,FALSE
recordtype,LastModifiedDate,FALSE,FALSE
recordtype,SystemModstamp,FALSE,FALSE
recordtypelocalization,Id,FALSE,FALSE
recordtypelocalization,ParentId,FALSE,FALSE
recordtypelocalization,Language,FALSE,FALSE
recordtypelocalization,Value,FALSE,FALSE
recordtypelocalization,NamespacePrefix,FALSE,FALSE
recordtypelocalization,CreatedDate,FALSE,FALSE
recordtypelocalization,CreatedById,FALSE,FALSE
recordtypelocalization,LastModifiedDate,FALSE,FALSE
recordtypelocalization,LastModifiedById,FALSE,FALSE
recordtypelocalization,SystemModstamp,FALSE,FALSE
businessprocess,Id,FALSE,FALSE
businessprocess,Name,FALSE,FALSE
businessprocess,NamespacePrefix,FALSE,FALSE
businessprocess,Description,FALSE,FALSE
businessprocess,TableEnumOrId,FALSE,FALSE
businessprocess,IsActive,FALSE,FALSE
businessprocess,CreatedById,FALSE,FALSE
businessprocess,CreatedDate,FALSE,FALSE
businessprocess,LastModifiedById,FALSE,FALSE
businessprocess,LastModifiedDate,FALSE,FALSE
businessprocess,SystemModstamp,FALSE,FALSE
organization,Id,FALSE,FALSE
organization,Name,FALSE,FALSE
organization,Division,FALSE,FALSE
organization,Street,FALSE,FALSE
organization,City,FALSE,FALSE
organization,State,FALSE,FALSE
organization,PostalCode,FALSE,FALSE
organization,Country,FALSE,FALSE
organization,Latitude,FALSE,FALSE
organization,Longitude,FALSE,FALSE
organization,GeocodeAccuracy,FALSE,FALSE
organization,Address,FALSE,FALSE
organization,Phone,FALSE,FALSE
organization,Fax,FALSE,FALSE
organization,PrimaryContact,FALSE,FALSE
organization,DefaultLocaleSidKey,FALSE,FALSE
organization,TimeZoneSidKey,FALSE,FALSE
organization,LanguageLocaleKey,FALSE,FALSE
organization,ReceivesInfoEmails,FALSE,FALSE
organization,ReceivesAdminInfoEmails,FALSE,FALSE
organization,PreferencesRequireOpportunityProducts,FALSE,FALSE
organization,PreferencesTransactionSecurityPolicy,FALSE,FALSE
organization,PreferencesTerminateOldestSession,FALSE,FALSE
organization,PreferencesConsentManagementEnabled,FALSE,FALSE
organization,PreferencesAutoSelectIndividualOnMerge,FALSE,FALSE
organization,PreferencesLightningLoginEnabled,FALSE,FALSE
organization,PreferencesOnlyLLPermUserAllowed,FALSE,FALSE
organization,FiscalYearStartMonth,FALSE,FALSE
organization,UsesStartDateAsFiscalYearName,FALSE,FALSE
organization,DefaultAccountAccess,FALSE,FALSE
organization,DefaultContactAccess,FALSE,FALSE
organization,DefaultOpportunityAccess,FALSE,FALSE
organization,DefaultLeadAccess,FALSE,FALSE
organization,DefaultCaseAccess,FALSE,FALSE
organization,DefaultCalendarAccess,FALSE,FALSE
organization,DefaultPricebookAccess,FALSE,FALSE
organization,DefaultCampaignAccess,FALSE,FALSE
organization,SystemModstamp,FALSE,FALSE
organization,ComplianceBccEmail,FALSE,FALSE
organization,UiSkin,FALSE,FALSE
organization,SignupCountryIsoCode,FALSE,FALSE
organization,TrialExpirationDate,FALSE,FALSE
organization,NumKnowledgeService,FALSE,FALSE
organization,OrganizationType,FALSE,FALSE
organization,NamespacePrefix,FALSE,FALSE
organization,InstanceName,FALSE,FALSE
organization,IsSandbox,FALSE,FALSE
organization,WebToCaseDefaultOrigin,FALSE,FALSE
organization,MonthlyPageViewsUsed,FALSE,FALSE
organization,MonthlyPageViewsEntitlement,FALSE,FALSE
organization,IsReadOnly,FALSE,FALSE
organization,CreatedDate,FALSE,FALSE
organization,CreatedById,FALSE,FALSE
organization,LastModifiedDate,FALSE,FALSE
organization,LastModifiedById,FALSE,FALSE
mailmergetemplate,Id,FALSE,FALSE
mailmergetemplate,IsDeleted,FALSE,FALSE
mailmergetemplate,Name,FALSE,FALSE
mailmergetemplate,Description,FALSE,FALSE
mailmergetemplate,Filename,FALSE,FALSE
mailmergetemplate,BodyLength,FALSE,FALSE
mailmergetemplate,Category,FALSE,FALSE
mailmergetemplate,Body,FALSE,FALSE
mailmergetemplate,LastUsedDate,FALSE,FALSE
mailmergetemplate,CreatedDate,FALSE,FALSE
mailmergetemplate,CreatedById,FALSE,FALSE
mailmergetemplate,LastModifiedDate,FALSE,FALSE
mailmergetemplate,LastModifiedById,FALSE,FALSE
mailmergetemplate,SystemModstamp,FALSE,FALSE
mailmergetemplate,SecurityOptionsAttachmentScannedForXSS,FALSE,FALSE
mailmergetemplate,SecurityOptionsAttachmentHasXSSThreat,FALSE,FALSE
mailmergetemplate,SecurityOptionsAttachmentScannedforFlash,FALSE,FALSE
mailmergetemplate,SecurityOptionsAttachmentHasFlash,FALSE,FALSE
scontrol,Id,FALSE,FALSE
scontrol,Name,FALSE,FALSE
scontrol,DeveloperName,FALSE,FALSE
scontrol,Description,FALSE,FALSE
scontrol,EncodingKey,FALSE,FALSE
scontrol,HtmlWrapper,FALSE,FALSE
scontrol,Filename,FALSE,FALSE
scontrol,BodyLength,FALSE,FALSE
scontrol,Binary,FALSE,FALSE
scontrol,ContentSource,FALSE,FALSE
scontrol,SupportsCaching,FALSE,FALSE
scontrol,NamespacePrefix,FALSE,FALSE
scontrol,CreatedDate,FALSE,FALSE
scontrol,CreatedById,FALSE,FALSE
scontrol,LastModifiedDate,FALSE,FALSE
scontrol,LastModifiedById,FALSE,FALSE
scontrol,SystemModstamp,FALSE,FALSE
scontrol,IsDeleted,FALSE,FALSE
scontrollocalization,Id,FALSE,FALSE
scontrollocalization,ScontrolId,FALSE,FALSE
scontrollocalization,Language,FALSE,FALSE
scontrollocalization,Value,FALSE,FALSE
scontrollocalization,NamespacePrefix,FALSE,FALSE
scontrollocalization,CreatedDate,FALSE,FALSE
scontrollocalization,CreatedById,FALSE,FALSE
scontrollocalization,LastModifiedDate,FALSE,FALSE
scontrollocalization,LastModifiedById,FALSE,FALSE
scontrollocalization,SystemModstamp,FALSE,FALSE
document,Id,FALSE,FALSE
document,FolderId,FALSE,FALSE
document,IsDeleted,FALSE,FALSE
document,Name,FALSE,FALSE
document,DeveloperName,FALSE,FALSE
document,NamespacePrefix,FALSE,FALSE
document,ContentType,FALSE,FALSE
document,Type,FALSE,FALSE
document,IsPublic,FALSE,FALSE
document,BodyLength,FALSE,FALSE
document,Body,FALSE,FALSE
document,Url,FALSE,FALSE
document,Description,FALSE,FALSE
document,Keywords,FALSE,FALSE
document,IsInternalUseOnly,FALSE,FALSE
document,AuthorId,FALSE,FALSE
document,CreatedDate,FALSE,FALSE
document,CreatedById,FALSE,FALSE
document,LastModifiedDate,FALSE,FALSE
document,LastModifiedById,FALSE,FALSE
document,SystemModstamp,FALSE,FALSE
document,IsBodySearchable,FALSE,FALSE
document,LastViewedDate,FALSE,FALSE
document,LastReferencedDate,FALSE,FALSE
folder,Id,FALSE,FALSE
folder,ParentId,FALSE,FALSE
folder,Name,FALSE,FALSE
folder,DeveloperName,FALSE,FALSE
folder,AccessType,FALSE,FALSE
folder,IsReadonly,FALSE,FALSE
folder,Type,FALSE,FALSE
folder,NamespacePrefix,FALSE,FALSE
folder,CreatedDate,FALSE,FALSE
folder,CreatedById,FALSE,FALSE
folder,LastModifiedDate,FALSE,FALSE
folder,LastModifiedById,FALSE,FALSE
